id,title,description,link,image_link,additional_image_link,availability,price,sale_price,condition,brand,gtin,mpn,identifier_exists,google_product_category,product_type,category,shipping,shipping_weight,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
29mm-sliding-7x7-nomesh,29mm Premium Sliding Window 7×7 ft Without Mesh · 8mm Clear Tuff | Woodenmax,Premium series · Without mesh · 8mm clear tuff · Standard powder coat. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/aluminium-sliding-window,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,51359.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-10x10-cl9-5,Ceiling Aluminium Louvers Pergola 10×10 ft · 9.5 ft clearance | Woodenmax,25×75 ceiling louver pergola · 9.5 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,64326.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-10x10-cl10,Ceiling Aluminium Louvers Pergola 10×10 ft · 10 ft clearance | Woodenmax,25×75 ceiling louver pergola · 10 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,67711.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-12x12-cl9,Ceiling Aluminium Louvers Pergola 12×12 ft · 9 ft clearance | Woodenmax,25×75 ceiling louver pergola · 9 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,87754.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-12x12-cl9-5,Ceiling Aluminium Louvers Pergola 12×12 ft · 9.5 ft clearance | Woodenmax,25×75 ceiling louver pergola · 9.5 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,92629.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-12x12-cl10,Ceiling Aluminium Louvers Pergola 12×12 ft · 10 ft clearance | Woodenmax,25×75 ceiling louver pergola · 10 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,97504.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-12x15-cl9,Ceiling Aluminium Louvers Pergola 12×15 ft · 9 ft clearance | Woodenmax,25×75 ceiling louver pergola · 9 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,109692.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-12x15-cl9-5,Ceiling Aluminium Louvers Pergola 12×15 ft · 9.5 ft clearance | Woodenmax,25×75 ceiling louver pergola · 9.5 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,115786.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-12x15-cl10,Ceiling Aluminium Louvers Pergola 12×15 ft · 10 ft clearance | Woodenmax,25×75 ceiling louver pergola · 10 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,121880.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-15x25-cl9,Ceiling Aluminium Louvers Pergola 15×25 ft · 9 ft clearance | Woodenmax,25×75 ceiling louver pergola · 9 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,228525.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-15x25-cl9-5,Ceiling Aluminium Louvers Pergola 15×25 ft · 9.5 ft clearance | Woodenmax,25×75 ceiling louver pergola · 9.5 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,241221.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-15x25-cl10,Ceiling Aluminium Louvers Pergola 15×25 ft · 10 ft clearance | Woodenmax,25×75 ceiling louver pergola · 10 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,253917.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-35x45-cl9,Ceiling Aluminium Louvers Pergola 35×45 ft · 9 ft clearance | Woodenmax,25×75 ceiling louver pergola · 9 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,959805.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-35x45-cl9-5,Ceiling Aluminium Louvers Pergola 35×45 ft · 9.5 ft clearance | Woodenmax,25×75 ceiling louver pergola · 9.5 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,1013128.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-35x45-cl10,Ceiling Aluminium Louvers Pergola 35×45 ft · 10 ft clearance | Woodenmax,25×75 ceiling louver pergola · 10 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,1066450.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-6x25-cl9,Ceiling Aluminium Louvers Pergola 6×25 ft · 9 ft clearance | Woodenmax,25×75 ceiling louver pergola · 9 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,91410.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-6x25-cl9-5,Ceiling Aluminium Louvers Pergola 6×25 ft · 9.5 ft clearance | Woodenmax,25×75 ceiling louver pergola · 9.5 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,96488.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
ceiling-pergola-louvers-6x25-cl10,Ceiling Aluminium Louvers Pergola 6×25 ft · 10 ft clearance | Woodenmax,25×75 ceiling louver pergola · 10 ft standard clearance · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/ceiling-pergola-louvers,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,101567.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
louver-canopy-facade-8x3-std,Balcony / canopy side 8×3 ft Package | Woodenmax,Live calculator rate · Wooden / powder coat options in calculator. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/louver-canopy-facade,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,15866.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
louver-canopy-facade-10x3-std,Balcony / canopy side 10×3 ft Package | Woodenmax,Live calculator rate · Wooden / powder coat options in calculator. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/louver-canopy-facade,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,19833.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
louver-canopy-facade-12x3-5-std,Balcony / canopy side 12×3.5 ft Package | Woodenmax,Live calculator rate · Wooden / powder coat options in calculator. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/louver-canopy-facade,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,27766.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
louver-canopy-facade-14x3-5-std,Balcony / canopy side 14×3.5 ft Package | Woodenmax,Live calculator rate · Wooden / powder coat options in calculator. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/louver-canopy-facade,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,32394.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
louver-canopy-facade-16x4-std,Balcony / canopy side 16×4 ft Package | Woodenmax,Live calculator rate · Wooden / powder coat options in calculator. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/louver-canopy-facade,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,42310.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
louver-canopy-facade-2x1fl-notrapf1,Pipe / duct shaft 2 ft wide × 1 floor (12 ft) | Woodenmax,Z louvers only · 1.5 mm Z louver · 12 ft/floor · Live rates. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/metal-louvers/louver-canopy-facade,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,15142.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > metal-louvers,metal-louvers,IN::Standard:0.00 INR,,metal-louvers,luxury,package,standard-size-package,2026
